text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,language_context
It’s engraved in my heart and brain. I’ll never forget it,1762825512,3763175609884334724_72403266071,DQ5fEdukdqE,sajisamii,2,0,,,https://www.threads.net/@sajisamii/post/DQ5fEdukdqE,0,suicide,sad,english
I cant even begin to imagine how you feel. Sending continued prayers to you 🙏🏾,1762825742,3763177533727648643_71016433000,DQ5fgdckSuD,icoach_3,1,0,,,https://www.threads.net/@icoach_3/post/DQ5fgdckSuD,0,suicide,sad,english
It was my good friend’s mom that gave the advice to me. But thank you 💚I miss him everyday,1762826151,3763180970775217832_72403266071,DQ5gSeckQao,sajisamii,1,0,,,https://www.threads.net/@sajisamii/post/DQ5gSeckQao,0,suicide,sad,english
Nobody should have to be fake. Everyone should be allowed to show their personality without having to like what everyone likes and be what everyone is,1762830257,3763215409491246388_73576609163,DQ5oHoAAH00,divinefeminineforeverduh,13,0,,,https://www.threads.net/@divinefeminineforeverduh/post/DQ5oHoAAH00,0,suicide,sad,english
Especially among parents and family. That should be the safest place in the world,1762830951,3763221231806738174_72403266071,DQ5pcWdDG7-,sajisamii,11,0,,,https://www.threads.net/@sajisamii/post/DQ5pcWdDG7-,0,suicide,sad,english
I agree we all deserve a safe space.,1762830997,3763221622077534480_73576609163,DQ5piB7ADEQ,divinefeminineforeverduh,3,0,,,https://www.threads.net/@divinefeminineforeverduh/post/DQ5piB7ADEQ,0,suicide,sad,english
"Thank you! You’re creating a whole independent life form. As much as u wanna raise them in ur image, remember that’s a whole person with dreams, ambitions, preferences, emotions, and an identity. I’m truly sorry for your loss",1762836287,3763265994819694822_76696692519,DQ5znvQiPDm,kemi.ztry,0,0,,,https://www.threads.net/@kemi.ztry/post/DQ5znvQiPDm,0,suicide,sad,english
"As someone who attempted twice as a teenager, this is my number goal now as a mother.",1762834444,3763250534020121118_63394758538,DQ5wGwREYIe,photos.by.vicky,7,0,,,https://www.threads.net/@photos.by.vicky/post/DQ5wGwREYIe,0,suicide,sad,english
🥲🙏🏼❤️,1762826981,3763187929352062143_63257714573,DQ5h3vIEUS_,glassman1930,1,0,,,https://www.threads.net/@glassman1930/post/DQ5h3vIEUS_,0,suicide,sad,english
"I tell my kids this all the time be yourself. I'm glad and it's safe to say 
This I'm glad someone 
Said it before me. Thank you 😊 I'm glad I'm the parent allows my kids to be themselves.",1762832223,3763231904003902839_70413121264,DQ5r3ptkc13,msbeautifulinnout,5,0,,,https://www.threads.net/@msbeautifulinnout/post/DQ5r3ptkc13,0,suicide,sad,english
Very powerful statement 💞,1762833733,3763244568427699539_63250594681,DQ5uv8YDR1T,energie_celeste_,1,0,,,https://www.threads.net/@energie_celeste_/post/DQ5uv8YDR1T,0,suicide,sad,english
I’m so sorry,1762829354,3763207840492990423_63288186528,DQ5mZe0jK_X,caittait,0,0,,,https://www.threads.net/@caittait/post/DQ5mZe0jK_X,0,suicide,sad,english
🫂🫂,1762825483,3763175367688172519_63034519505,DQ5fA8KjbPn,un2rewb,1,0,,,https://www.threads.net/@un2rewb/post/DQ5fA8KjbPn,0,suicide,sad,english
"Child free and I agree. Sometimes we just have to respect people’s decisions

Whether we understand/ agree or not",1762833256,3763240571465968148_63509572637,DQ5t1x6kSoU,gracetingting,7,0,,,https://www.threads.net/@gracetingting/post/DQ5t1x6kSoU,0,suicide,sad,english
How,1762832351,3763232979447984508_63392207516,DQ5sHTTCDF8,viddyaragotra,0,0,,,https://www.threads.net/@viddyaragotra/post/DQ5sHTTCDF8,0,suicide,sad,english
Someone I know needs to get this through their head. 😑,1762834088,3763247550469093062_63218880069,DQ5vbVnkbbG,mysunnydisposition_,0,0,,,https://www.threads.net/@mysunnydisposition_/post/DQ5vbVnkbbG,0,suicide,sad,english
"This breaks my heart.
The courage it takes to share this kind of truth… it’s a reminder that love means letting go of control.",1762836327,3763266330264072878_75641882278,DQ5zsnqk_Ku,dailyvalueco,0,0,,,https://www.threads.net/@dailyvalueco/post/DQ5zsnqk_Ku,0,suicide,sad,english
I’m so sorry for your loss!! 💔,1762827274,3763190386030343829_73659688678,DQ5ibfFgPaV,arrington_penny,2,0,,,https://www.threads.net/@arrington_penny/post/DQ5ibfFgPaV,0,suicide,sad,english
💯 This is so important.,1762829209,3763206621980888426_70893118830,DQ5mHv_kY1q,dontfeedtheflamingo,1,0,,,https://www.threads.net/@dontfeedtheflamingo/post/DQ5mHv_kY1q,0,suicide,sad,english
They are also teaching them to rely on others and not think for themselves. That’s hard to get over.,1762832822,3763236927630827577_72591183800,DQ5tAwVEWA5,abidinghopementalhealthcoach,2,0,,,https://www.threads.net/@abidinghopementalhealthcoach/post/DQ5tAwVEWA5,0,suicide,sad,english
Absolutely,1762831087,3763222372690718750_76540295012,DQ5ps8_CHAe,empress1000000,1,0,,,https://www.threads.net/@empress1000000/post/DQ5ps8_CHAe,0,suicide,sad,english
Lambeau Field held a moment of silence for Marshawn Kneelans with a nod to mental health & suicide prevention. 🙏🏼,1762823517,3763158869367924306_63456586563,DQ5bQ26CSZS,heyimbrittnae,264,0,,,https://www.threads.net/@heyimbrittnae/post/DQ5bQ26CSZS,0,suicide,sad,english
Ugh I didn’t catch the typo - I’m sorry! 😔,1762825695,3763177144688890055_63456586563,DQ5fazIDNDH,heyimbrittnae,0,0,,,https://www.threads.net/@heyimbrittnae/post/DQ5fazIDNDH,0,suicide,sad,english
Check out the Hands of 10ve Foundation! ❤️🙏🏾,1762828413,3763199940445869392_63062565834,DQ5kmhVDBVQ,laurellva1819,1,0,,,https://www.threads.net/@laurellva1819/post/DQ5kmhVDBVQ,0,suicide,sad,english
And that’s why they are my team.,1762825599,3763176336178396914_63095168716,DQ5fPCJEb7y,cheryl_molle,1,0,,,https://www.threads.net/@cheryl_molle/post/DQ5fPCJEb7y,0,suicide,sad,english
The whole league did it. Even the game in Germany.,1762832065,3763230575784905350_65055329085,DQ5rkUtjEqG,asr513,1,0,,,https://www.threads.net/@asr513/post/DQ5rkUtjEqG,0,suicide,sad,english
Every stadium did. The NFL required it--they sent out a memo on Friday or Saturday,1762823874,3763161865527079694_63841373144,DQ5b8dTCbMO,hlf.pdx,5,0,,,https://www.threads.net/@hlf.pdx/post/DQ5b8dTCbMO,0,suicide,sad,english
Morning motivation 😄,1762751176,3762552034907269769_63102990677,DQ3RSQRkiqJ,slurp_till_u_burp,2,0,,,https://www.threads.net/@slurp_till_u_burp/post/DQ3RSQRkiqJ,0,suicide,sad,english
All I want for Christmas…,1762778837,3762784067989389821_63390662068,DQ4GCx7AcH9,sads_irl8,30,0,,,https://www.threads.net/@sads_irl8/post/DQ4GCx7AcH9,0,suicide,sad,english
251109 TWICE 6TH World Tour ( Melbourne ),1762766870,3762683680847537396_63308049721,DQ3vN9HE6T0,dahyun_dubu7,13,0,,,https://www.threads.net/@dahyun_dubu7/post/DQ3vN9HE6T0,0,suicide,sad,english
You should buy an EV.,1762797618,3762941619495434792_63400207713,DQ4p3dMjvoo,teslaloosa,18,0,,,https://www.threads.net/@teslaloosa/post/DQ4p3dMjvoo,0,suicide,sad,english
"I had an accounting meeting, had to sit for an hour at the DMV and had an emergency dental appointment. 

The most Monday of Mondays.",1762821707,3763143690291185139_63472427250,DQ5Xz-SjwXz,late.july,91,0,,,https://www.threads.net/@late.july/post/DQ5Xz-SjwXz,0,suicide,sad,english
The fact that none of the 8 Dems are up for re-election in 2026 is a pretty good sign @senschumer engineered the surrender,1762745393,3762503520223011637_63095843678,DQ3GQRdDKM1,thetnholler,3797,0,,,https://www.threads.net/@thetnholler/post/DQ3GQRdDKM1,0,suicide,sad,english
Squad 💙❤️,1762772449,3762730462713087611_63860244782,DQ352uHjgZ7,fcbarcelona,1101,0,,,https://www.threads.net/@fcbarcelona/post/DQ352uHjgZ7,0,suicide,sad,english
"𝐇𝐢𝐬 home 🥹🏡

Back at the place where so many memories were written 🥰💭",1762792285,3762896879373966464_63128839530,DQ4fsZtgtyA,433,1818,0,,,https://www.threads.net/@433/post/DQ4fsZtgtyA,0,suicide,sad,english
"‪✨ 𝗚𝗢𝗔𝗟 𝗢𝗙 𝗧𝗛𝗘 𝗠𝗢𝗡𝗧𝗛 ✨‬

‪You voted 𝑳𝒆𝒏𝒏𝒂𝒓𝒕 𝑲𝒂𝒓𝒍'𝒔 UCL goal against Club Brugge as the Goal of the Month for October 🤩‬",1762788995,3762869129372773401_63681100903,DQ4ZYlgjCwZ,fcbayern,368,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQOc84zRt3o0NWLL9zbjevYQWUKnfeba9VtEQ_ci4t0SA-cQYAU-PRMduhIMFfaaqeUAOIMMO5OAM8lrz61ppUva7ljmE_JNA94srqQ.mp4?_nc_cat=104&_nc_oc=Adn3VkttH4Vdi3blu-_ZH2md6dz7SdyIvMZf315eHp4bXobCD01srlTaF1v3KgVX3fA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=ygwO5QhN93sQ7kNvwG4l8rn&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo3MTAwNzMzMDgyODk5NjYsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MTUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e9b549d0e4c98ecd&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81QzRGQjFCQkUxODg4NTlFRTJBRkQzNkJFOUQwRkRBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUHhzZFNKdy1EVUV1ellGQUlaQU9lMnNBX2t4YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3O7wtNrzwgIVAigCQzMsF0AueuFHrhR7GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=87mUDQ3mWLq1QX-Z69_Svw&_nc_zt=28&oh=00_Afj90xfcWTY55QNfXk6jZF8oKoQMuGYJo8WIYszWJCh8Aw&oe=6914A728', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQOc84zRt3o0NWLL9zbjevYQWUKnfeba9VtEQ_ci4t0SA-cQYAU-PRMduhIMFfaaqeUAOIMMO5OAM8lrz61ppUva7ljmE_JNA94srqQ.mp4?_nc_cat=104&_nc_oc=Adn3VkttH4Vdi3blu-_ZH2md6dz7SdyIvMZf315eHp4bXobCD01srlTaF1v3KgVX3fA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=ygwO5QhN93sQ7kNvwG4l8rn&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo3MTAwNzMzMDgyODk5NjYsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MTUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e9b549d0e4c98ecd&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81QzRGQjFCQkUxODg4NTlFRTJBRkQzNkJFOUQwRkRBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUHhzZFNKdy1EVUV1ellGQUlaQU9lMnNBX2t4YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3O7wtNrzwgIVAigCQzMsF0AueuFHrhR7GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=87mUDQ3mWLq1QX-Z69_Svw&_nc_zt=28&oh=00_Afj90xfcWTY55QNfXk6jZF8oKoQMuGYJo8WIYszWJCh8Aw&oe=6914A728', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQOc84zRt3o0NWLL9zbjevYQWUKnfeba9VtEQ_ci4t0SA-cQYAU-PRMduhIMFfaaqeUAOIMMO5OAM8lrz61ppUva7ljmE_JNA94srqQ.mp4?_nc_cat=104&_nc_oc=Adn3VkttH4Vdi3blu-_ZH2md6dz7SdyIvMZf315eHp4bXobCD01srlTaF1v3KgVX3fA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=ygwO5QhN93sQ7kNvwG4l8rn&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjo3MTAwNzMzMDgyODk5NjYsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MTUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e9b549d0e4c98ecd&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81QzRGQjFCQkUxODg4NTlFRTJBRkQzNkJFOUQwRkRBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUHhzZFNKdy1EVUV1ellGQUlaQU9lMnNBX2t4YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3O7wtNrzwgIVAigCQzMsF0AueuFHrhR7GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=87mUDQ3mWLq1QX-Z69_Svw&_nc_zt=28&oh=00_Afj90xfcWTY55QNfXk6jZF8oKoQMuGYJo8WIYszWJCh8Aw&oe=6914A728']",https://www.threads.net/@fcbayern/post/DQ4ZYlgjCwZ,0,suicide,sad,english
"NW OKC road update: Drivers near Hefner Road and Basswood Canyon Road/James L Dennis Drive will notice a traffic switch tomorrow morning (11/11). Both eastbound and westbound traffic will be on the south side of the road.

In the middle of next week, final paving will take place, and four lanes of traffic will reopen. Striping is anticipated to occur at night, and the turn signal is scheduled to be operational by mid-to-late next week.",1762809656,3763042602070493376_63211631686,DQ5A08jEsjA,cityofokc,1,0,,,https://www.threads.net/@cityofokc/post/DQ5A08jEsjA,0,suicide,sad,english
"60 Minutes had a very sad story about how many farmers are taking on so much debt from the tariffs, that they are going bankrupt. The suicide rate is rising and many who voted for Trump are losing faith.",1762810173,3763046935247703923_68274468426,DQ5B0AIj89z,cindykirmm,100,0,,,https://www.threads.net/@cindykirmm/post/DQ5B0AIj89z,0,suicide,sad,english
Darwin wrote about this...,1762835101,3763256044454750720_76275866945,DQ5xW8QkSoA,frogsforicerepellant,0,0,,,https://www.threads.net/@frogsforicerepellant/post/DQ5xW8QkSoA,0,suicide,sad,english
ahhhh..really??? too bad,1762836629,3763268862742696789_64692519669,DQ50ReOERNV,jewells_1958,0,0,,,https://www.threads.net/@jewells_1958/post/DQ50ReOERNV,0,suicide,sad,english
Oh well they get what they voted for,1762816736,3763101991057908288_67654391953,DQ5OVK2kmJA,johnriland,1,0,,,https://www.threads.net/@johnriland/post/DQ5OVK2kmJA,0,suicide,sad,english
"Losing faith?
Does Trump have to personally show up at their farms fuck their wives, rape, their daughters shit in their house and then personally hand over their farm to JD Vance, and his Chinese investors for them to actually lose faith ?

Any farmer that voted for Trump after what he did in his first term deserves to lose everything they own",1762827791,3763194724241796803_63292267606,DQ5janXDm7D,jon.mann.58,8,0,,,https://www.threads.net/@jon.mann.58/post/DQ5janXDm7D,0,suicide,sad,english
They voted to hurt other people but Dump decided to hurt them too. You reap what you sow.,1762814979,3763087252508461798_62860743433,DQ5K-sgkUrm,daveadams2,10,0,,,https://www.threads.net/@daveadams2/post/DQ5K-sgkUrm,0,suicide,sad,english
Tale as old as time welcome to the party,1762811666,3763059459129225098_75988426855,DQ5EqP6Ei-K,steph.ann.kennedy,1,0,,,https://www.threads.net/@steph.ann.kennedy/post/DQ5EqP6Ei-K,0,suicide,sad,english
The farmers should have already lost faith. By now they should know that Vance  and his cohorts are waiting to swoop in and take over their bankrupt farms for cheap!,1762818509,3763116863606492247_76687389129,DQ5Rtl_jAxX,cavalli5337,0,0,,,https://www.threads.net/@cavalli5337/post/DQ5Rtl_jAxX,0,suicide,sad,english
Yeah but they said they still trust the 🍊💩🤡 and perhaps there’s method to his madness. You get what you voted for.,1762827746,3763194352416624944_63074826812,DQ5jVNEjJEw,bruce.burnett2,1,0,,,https://www.threads.net/@bruce.burnett2/post/DQ5jVNEjJEw,0,suicide,sad,english
"Um, I don’t see a problem here.",1762823896,3763162051746566474_63428141058,DQ5b_KulZFK,bohe64,0,0,,,https://www.threads.net/@bohe64/post/DQ5b_KulZFK,0,suicide,sad,english
More Bull !!!!,1762811375,3763057016484017014_75439351113,DQ5EGtBEjN2,mama_jean_only,2,0,,,https://www.threads.net/@mama_jean_only/post/DQ5EGtBEjN2,0,suicide,sad,english
,1762819016,3763121118124257275_63081432770,DQ5SrgUkS_7,maxthedog1116,7,0,,,https://www.threads.net/@maxthedog1116/post/DQ5SrgUkS_7,0,suicide,sad,english
They voted for him twice,1762811743,3763060109396253399_69549594320,DQ5EzthAZrX,sooner.02,11,0,,,https://www.threads.net/@sooner.02/post/DQ5EzthAZrX,0,suicide,sad,english
No we are not,1762812458,3763066100750621044_72666679782,DQ5GK5Zjhl0,ritasmith5227,0,0,,,https://www.threads.net/@ritasmith5227/post/DQ5GK5Zjhl0,0,suicide,sad,english
And some of them said they still support trump.  Can't have empathy for fools,1762814706,3763084964742105100_65967128755,DQ5KdZ3EQgM,mchamplindc,6,0,,,https://www.threads.net/@mchamplindc/post/DQ5KdZ3EQgM,0,suicide,sad,english
They did this to themselves.  Dems tried to warn them!!!,1762833701,3763244305906151113_63435703084,DQ5usH4jC7J,bethanne4696,0,0,,,https://www.threads.net/@bethanne4696/post/DQ5usH4jC7J,0,suicide,sad,english
Elections have consequences. If only millions had tried to warn them.,1762814218,3763080869373102915_67548612821,DQ5JhzwDUtD,auscgirl,12,0,,,https://www.threads.net/@auscgirl/post/DQ5JhzwDUtD,0,suicide,sad,english
,1762817116,3763105177453584241_63147063037,DQ5PDiajd9x,sauliusm,0,0,,,https://www.threads.net/@sauliusm/post/DQ5PDiajd9x,0,suicide,sad,english
I read the whole story and can’t find the sad part,1762836117,3763264569302182656_63030326826,DQ5zS_pEesA,rounderkk,0,0,,,https://www.threads.net/@rounderkk/post/DQ5zS_pEesA,0,suicide,sad,english
"Can’t say they weren’t warned. Trump’s first-term tariffs were bad for them, too. They will have what they voted for.",1762817807,3763110978142349998_63503536155,DQ5QX8ujCqu,susanrobertsrescues,3,0,,,https://www.threads.net/@susanrobertsrescues/post/DQ5QX8ujCqu,0,suicide,sad,english
"That is what dump and company wants.. Vance and his cronies have a plan to buy up
Foreclosed farm lands..",1762811050,3763054294691099577_63966601947,DQ5DfGJkjO5,common_sense_wishes,10,0,,,https://www.threads.net/@common_sense_wishes/post/DQ5DfGJkjO5,0,suicide,sad,english
That's a great thing.,1762813277,3763072972346275058_63275221807,DQ5Hu5EkrTy,glock19bigfan,0,0,,,https://www.threads.net/@glock19bigfan/post/DQ5Hu5EkrTy,0,suicide,sad,english
It's a great thing?? That people are losing their livelihoods?? Wtf is wrong with you?!,1762819508,3763125245906630241_73466668377,DQ5TnknkbZh,lizzybeth1981,0,0,,,https://www.threads.net/@lizzybeth1981/post/DQ5TnknkbZh,0,suicide,sad,english
Keep up the great work trump.,1762820732,3763135510114873620_63275221807,DQ5V876DjEU,glock19bigfan,0,0,,,https://www.threads.net/@glock19bigfan/post/DQ5V876DjEU,0,suicide,sad,english
Just “many”? Why not all?,1762819970,3763129116435185020_63393004996,DQ5Uf5VDH18,rnjncdnsrn,0,0,,,https://www.threads.net/@rnjncdnsrn/post/DQ5Uf5VDH18,0,suicide,sad,english
It is about time they start losing faith in him. He doesn’t give a shit about them or us only his billionaire buddies.￼,1762812269,3763064521536737698_72910933859,DQ5Fz6pEpGi,wolftmg_,10,0,,,https://www.threads.net/@wolftmg_/post/DQ5Fz6pEpGi,0,suicide,sad,english
We need more tariffs.,1762813319,3763073327427632987_63275221807,DQ5H0DxEj9b,glock19bigfan,0,0,,,https://www.threads.net/@glock19bigfan/post/DQ5H0DxEj9b,0,suicide,sad,english
"No, we don't.",1762819563,3763125703555484934_73466668377,DQ5TuO1kQ0G,lizzybeth1981,0,0,,,https://www.threads.net/@lizzybeth1981/post/DQ5TuO1kQ0G,0,suicide,sad,english
Yes we do need more tariffs.,1762820699,3763135233475363800_63275221807,DQ5V46RDkPY,glock19bigfan,0,0,,,https://www.threads.net/@glock19bigfan/post/DQ5V46RDkPY,0,suicide,sad,english
You’re a fucking moron,1762827818,3763194956488829763_63292267606,DQ5jd_qDutD,jon.mann.58,0,0,,,https://www.threads.net/@jon.mann.58/post/DQ5jd_qDutD,0,suicide,sad,english
Who cares. Did they also show that the farmers would vote for Trump again?,1762829093,3763205650747853304_63132483742,DQ5l5ndkYn4,cmccormickflynn,0,0,,,https://www.threads.net/@cmccormickflynn/post/DQ5l5ndkYn4,0,suicide,sad,english
Well someone’s getting fired.,1762814776,3763085550191566557_63246518926,DQ5Kl7Gkt7d,bloy28,0,0,,,https://www.threads.net/@bloy28/post/DQ5Kl7Gkt7d,0,suicide,sad,english
https://www.google.com/gasearch?q=soybean%20prices%20chart%20for%20the%20lst%20year&source=sh/x/gs/m2/5,1762813516,3763074981962841655_69384999572,DQ5IMIrDf43,jamesnelsonramsey,0,0,,,https://www.threads.net/@jamesnelsonramsey/post/DQ5IMIrDf43,0,suicide,sad,english
fox hair,1762813780,3763077196379477006_63127981019,DQ5IsXAklQO,rejectness,820,0,,,https://www.threads.net/@rejectness/post/DQ5IsXAklQO,0,suicide,sad,english
"😎 Whichever generation you get behind the wheel of, driving a Porsche 911 Turbo S is always a special experience. But given the choice, would you opt for a 1992 911 Turbo S Lightweight (964) or a new 2026 911 Turbo S (992.2)?

@Porsche.Museum",1762788684,3762866672450180563_63304241359,DQ4Y01UjJXT,porschelebanonfans,43,0,,,https://www.threads.net/@porschelebanonfans/post/DQ4Y01UjJXT,0,suicide,sad,english
"A suspect has been arrested in connection to a shooting Saturday targeting Border Patrol agents in Chicago, the Department of Homeland Security said on X Monday.",1762820434,3763132908136719153_63079231911,DQ5VXEoEmMx,abc7chicago,3,0,,,https://www.threads.net/@abc7chicago/post/DQ5VXEoEmMx,0,suicide,sad,english
"A dwarf galaxy 100 million light years away is being stripped of its crucial star-forming gas, and it seems that the cosmic web is siphoning off this gas as the galaxy passes through",1762790525,3762882080704200371_63264847448,DQ4cVDYDn6z,newscientist,7,0,,,https://www.threads.net/@newscientist/post/DQ4cVDYDn6z,0,suicide,sad,english
